# {"dataType":"PPG",
# "sensor":"MAX30102",
# "hardware":"LPC824_MAX30102",
# "firmware":"0.1",
# "sampling_rate":100,
# "subject":"JD",
# "timestamp":"2017-07-23T18:30",
# "sensorLocations":["left hand middle finter tip","left hand palm"] }
1500834490.718448 33697573 1 2253221 2543755 8 -43
1500834490.720798 33699912 0 2543828 3103930 13 93
1500834490.728225 33707052 0 2543824 3103936 9 93
1500834490.729385 33707802 1 2253224 2543737 11 -57
1500834490.734916 33714192 0 2543834 3103945 18 96
1500834490.738645 33718032 1 2253210 2543751 -2 -40
1500834490.742075 33721332 0 2543824 3103921 8 68
1500834490.749217 33728261 1 2253214 2543761 2 -28
1500834490.750533 33728471 0 2543843 3103968 26 108
1500834490.756235 33735610 0 2543848 3103997 30 129
1500834490.759076 33738491 1 2253228 2543784 15 -4
1500834490.763519 33742749 0 2543864 3104037 44 159
1500834490.769242 33748720 1 2253220 2543803 7 15
1500834490.770796 33749889 0 2543869 3104127 46 234
1500834490.777677 33757029 0 2543892 3104184 65 273
1500834490.779508 33758950 1 2253230 2543819 16 30
1500834490.784965 33764168 0 2543953 3104232 119 301
1500834490.789740 33769181 1 2253247 2543859 31 66
1500834490.791963 33771307 0 2543932 3104261 92 310
1500834490.801499 33778446 0 2543935 3104285 90 314
1500834490.804935 33779411 1 2253255 2543873 37 75
1500834490.806432 33785585 0 2543924 3104280 75 290
1500834490.810313 33789640 1 2253266 2543876 45 74
1500834490.813521 33792723 0 2543911 3104220 59 216
1500834490.820594 33799862 0 2543914 3104242 59 224
1500834490.821798 33799868 1 2253249 2543887 27 80
1500834490.827389 33807001 0 2543911 3104179 53 151
1500834490.830507 33810096 1 2253258 2543887 34 75
1500834490.834594 33814139 0 2543926 3104141 64 106
1500834490.840653 33820326 1 2253247 2543928 22 109
1500834490.842077 33821277 0 2543881 3104184 18 140
1500834490.848900 33828416 0 2543870 3104183 7 131
1500834490.850877 33830555 1 2253264 2543945 37 119
1500834490.856121 33835555 0 2543919 3104166 53 107
1500834490.861065 33840785 1 2253259 2543980 30 145
1500834490.863103 33842693 0 2543867 3104173 1 107
1500834490.870244 33849832 0 2543866 3104197 0 123
1500834490.871512 33851014 1 2253281 2544029 49 182
1500834490.877288 33856971 0 2543875 3104225 9 142
1500834490.881525 33861244 1 2253298 2544073 62 212
1500834490.884314 33864110 0 2543869 3104245 3 152
1500834490.891733 33871248 0 2543906 3104293 38 188
1500834490.892958 33871473 1 2253330 2544125 89 248
1500834490.898869 33878387 0 2543891 3104350 22 230
1500834490.902081 33881702 1 2253354 2544181 106 285
1500834490.906006 33885525 0 2543960 3104368 86 233
1500834490.912276 33891932 1 2253375 2544226 120 310
1500834490.913684 33892664 0 2543923 3104381 46 231
1500834490.920067 33899803 0 2543927 3104412 47 246
1500834490.922412 33902160 1 2253410 2544297 146 358
1500834490.927229 33906942 0 2543952 3104381 68 202
1500834490.932559 33912390 1 2253416 2544338 143 375
1500834490.934256 33914081 0 2543916 3104401 30 209
1500834490.941545 33921221 0 2543915 3104421 28 215
1500834490.942795 33922621 1 2253448 2544337 165 351
1500834490.948549 33928360 0 2543946 3104445 56 225
1500834490.953019 33932851 1 2253407 2544310 117 304
1500834490.955611 33935500 0 2543942 3104460 49 225
1500834490.963106 33942639 0 2543959 3104503 62 252
1500834490.964334 33943081 1 2253396 2544327 100 301
1500834490.969873 33949778 0 2543973 3104500 72 234
1500834490.973390 33953310 1 2253405 2544336 103 291
1500834490.977157 33956916 0 2543987 3104573 81 288
1500834490.983572 33963539 1 2253391 2544319 84 257
1500834490.984999 33964055 0 2543998 3104619 87 314
1500834490.991311 33971194 0 2544022 3104681 105 353
1500834490.993813 33973768 1 2253385 2544313 74 236
1500834490.998450 33978332 0 2544054 3104724 129 372
1500834491.004013 33983995 1 2253367 2544296 53 206
1500834491.005515 33985471 0 2544075 3104829 141 448
1500834491.012603 33992609 0 2544097 3104889 153 477
1500834491.014038 33994224 1 2253358 2544295 42 193
1500834491.019787 33999747 0 2544139 3104963 183 517
1500834491.024310 34004452 1 2253370 2544308 51 194
1500834491.026779 34006886 0 2544151 3105032 183 550
1500834491.033899 34014025 0 2544173 3105076 193 557
1500834491.035274 34014681 1 2253376 2544295 54 170
1500834491.040854 34021163 0 2544172 3105106 180 551
1500834491.044818 34024910 1 2253360 2544277 36 143
1500834491.048169 34028301 0 2544185 3105093 181 505
1500834491.054971 34035139 1 2253355 2544231 30 91
1500834491.056406 34035440 0 2544183 3105097 168 478
1500834491.062403 34042578 0 2544188 3105062 163 416
1500834491.065033 34045368 1 2253348 2544227 22 82
1500834491.069551 34049717 0 2544151 3104951 119 286
1500834491.075321 34055597 1 2253333 2544202 7 54
1500834491.076674 34056855 0 2544129 3104886 91 208
1500834491.083835 34063993 0 2544073 3104771 33 88
1500834491.085620 34065826 1 2253325 2544185 0 35
1500834491.090932 34071131 0 2544059 3104642 18 -38
1500834491.095713 34076055 1 2253306 2544107 -17 -40
1500834491.097879 34078270 0 2543981 3104501 -56 -167
1500834491.105077 34085409 0 2543944 3104399 -87 -252
1500834491.106440 34086284 1 2253298 2544046 -23 -94
1500834491.112182 34092548 0 2543920 3104279 -104 -348
1500834491.115971 34096513 1 2253233 2543937 -82 -190
1500834491.119393 34099687 0 2543882 3104148 -133 -449
1500834491.126416 34106743 1 2253206 2543849 -102 -260
1500834491.127805 34106826 0 2543852 3104079 -152 -485
1500834491.133612 34113964 0 2543843 3104012 -150 -517
1500834491.136513 34116974 1 2253170 2543760 -129 -327
1500834491.140829 34121103 0 2543827 3103895 -155 -594
1500834491.146850 34127204 1 2253144 2543694 -145 -368
1500834491.148312 34128242 0 2543798 3103868 -172 -582
1500834491.155186 34135381 0 2543765 3103832 -192 -579
1500834491.156873 34137433 1 2253119 2543618 -159 -416
1500834491.162125 34142519 0 2543808 3103749 -139 -620
1500834491.167162 34147662 1 2253093 2543583 -173 -422
1500834491.169174 34149658 0 2543757 3103709 -178 -618
1500834491.176247 34156796 0 2543734 3103681 -188 -605
1500834491.177654 34157890 1 2253083 2543513 -171 -461
1500834491.183416 34163935 0 2543736 3103666 -174 -581
1500834491.187548 34168119 1 2253060 2543469 -181 -473
1500834491.190423 34171074 0 2543712 3103600 -185 -606
1500834491.197604 34178213 0 2543708 3103651 -177 -520
1500834491.199238 34178348 1 2253047 2543420 -181 -489
1500834491.204633 34185352 0 2543723 3103670 -151 -469
1500834491.207766 34188578 1 2253023 2543379 -192 -496
1500834491.211798 34192491 0 2543774 3103664 -93 -445
1500834491.218132 34198808 1 2253029 2543364 -174 -479
1500834491.219522 34199630 0 2543707 3103689 -150 -393
1500834491.226069 34206769 0 2543729 3103693 -120 -364
1500834491.228272 34209038 1 2253039 2543379 -153 -435
1500834491.233200 34213907 0 2543761 3103670 -82 -362
1500834491.238322 34219267 1 2253048 2543399 -135 -389
1500834491.240298 34221046 0 2543723 3103720 -112 -292
1500834491.247401 34228185 0 2543707 3103727 -120 -267
1500834491.248678 34229497 1 2253069 2543404 -106 -360
1500834491.254500 34235323 0 2543716 3103732 -104 -245
1500834491.258693 34239727 1 2253051 2543432 -116 -311
1500834491.261549 34242461 0 2543721 3103755 -92 -208
1500834491.268583 34249600 0 2543747 3103782 -61 -169
1500834491.270018 34249957 1 2253062 2543429 -98 -294
1500834491.275698 34256739 0 2543732 3103804 -71 -137
1500834491.279287 34260187 1 2253067 2543442 -87 -263
1500834491.282973 34263878 0 2543768 3103812 -32 -120
1500834491.289723 34270417 1 2253061 2543464 -87 -225
1500834491.291008 34271017 0 2543747 3103862 -49 -65
1500834491.297216 34278156 0 2543727 3103865 -64 -58
1500834491.299897 34280646 1 2253077 2543481 -66 -195
1500834491.304316 34285295 0 2543772 3103874 -17 -45
1500834491.309920 34290877 1 2253066 2543514 -72 -151
1500834491.311424 34292434 0 2543776 3103906 -12 -12
1500834491.318483 34299572 0 2543770 3103946 -16 27
1500834491.320254 34301106 1 2253080 2543543 -54 -114
1500834491.325738 34306711 0 2543765 3103954 -19 33
1500834491.330201 34311336 1 2253100 2543563 -31 -88
1500834491.332609 34313848 0 2543761 3103955 -21 32
1500834491.339799 34320987 0 2543750 3103970 -30 45
1500834491.341229 34321566 1 2253082 2543548 -45 -96
1500834491.346819 34328126 0 2543748 3103953 -30 27
1500834491.350525 34331795 1 2253095 2543564 -30 -75
1500834491.354190 34335264 0 2543743 3103955 -32 28
1500834491.360953 34342025 1 2253089 2543583 -33 -52
1500834491.362201 34342402 0 2543736 3103939 -36 12
1500834491.368353 34349541 0 2543746 3103901 -24 -24
1500834491.370994 34352254 1 2253103 2543601 -17 -31
1500834491.375611 34356680 0 2543728 3103874 -39 -47
1500834491.381252 34362484 1 2253101 2543620 -17 -11
1500834491.382667 34363819 0 2543716 3103871 -47 -46
1500834491.389617 34370958 0 2543717 3103869 -43 -45
1500834491.391168 34372714 1 2253134 2543646 15 15
1500834491.396858 34378096 0 2543727 3103851 -30 -59
1500834491.401520 34382944 1 2253133 2543669 14 36
1500834491.404017 34385235 0 2543685 3103827 -67 -77
1500834491.411128 34392374 0 2543711 3103852 -38 -48
1500834491.412315 34393174 1 2253135 2543674 15 39
1500834491.418118 34399513 0 2543728 3103871 -19 -27
1500834491.421796 34403404 1 2253111 2543673 -8 36
1500834491.425127 34406652 0 2543722 3103848 -23 -46
1500834491.432328 34413635 1 2253116 2543676 -2 37
1500834491.433628 34413792 0 2543725 3103902 -18 8
1500834491.439505 34420931 0 2543731 3103915 -11 20
1500834491.442211 34423864 1 2253128 2543696 10 54
1500834491.446625 34428071 0 2543747 3103888 5 -6
1500834491.452570 34434094 1 2253116 2543690 -1 45
1500834491.453891 34435211 0 2543712 3103967 -28 69
1500834491.460978 34442350 0 2543741 3103955 1 54
1500834491.462656 34444323 1 2253107 2543692 -9 45
1500834491.467835 34449489 0 2543764 3103941 23 38
1500834491.472942 34454553 1 2253098 2543684 -16 35
1500834491.474999 34456628 0 2543735 3103969 -5 62
1500834491.482096 34463767 0 2543719 3103966 -19 56
1500834491.483433 34464782 1 2253096 2543693 -16 42
1500834491.489418 34470906 0 2543752 3103951 14 39
1500834491.493172 34475011 1 2253096 2543717 -15 62
1500834491.496248 34478045 0 2543753 3103935 15 22
1500834491.503421 34485184 0 2543729 3103978 -8 61
1500834491.504658 34485240 1 2253111 2543763 0 102
1500834491.510461 34492323 0 2543735 3103982 -1 61
1500834491.513548 34495471 1 2253130 2543797 18 128
1500834491.517593 34499462 0 2543782 3104016 44 90
1500834491.523995 34505701 1 2253149 2543867 35 186
1500834491.525359 34506601 0 2543772 3104078 32 143
1500834491.531953 34513740 0 2543793 3104122 50 176
1500834491.534092 34515932 1 2253177 2543915 60 220
1500834491.539052 34520880 0 2543847 3104144 98 186
1500834491.544321 34526163 1 2253212 2543955 90 244
1500834491.546238 34528019 0 2543817 3104206 64 233
1500834491.553426 34535159 0 2543818 3104231 61 242
1500834491.554666 34536393 1 2253215 2543993 88 265
1500834491.560425 34542299 0 2543814 3104261 54 255
1500834491.564590 34546624 1 2253226 2544020 93 274
1500834491.567424 34549438 0 2543806 3104237 44 217
1500834491.574741 34556577 0 2543815 3104279 50 243
1500834491.575935 34556855 1 2253240 2544050 101 285
1500834491.581719 34563716 0 2543800 3104276 33 225
1500834491.584906 34567084 1 2253224 2544082 80 298
1500834491.588832 34570855 0 2543823 3104257 53 194
1500834491.595264 34577313 1 2253244 2544125 94 320
1500834491.596567 34577994 0 2543793 3104255 22 180
1500834491.603092 34585133 0 2543780 3104256 9 170
1500834491.605430 34587543 1 2253264 2544146 107 320
1500834491.610174 34592273 0 2543786 3104217 15 123
1500834491.615616 34597772 1 2253273 2544182 109 334
1500834491.617173 34599412 0 2543775 3104233 4 131
1500834491.624475 34606551 0 2543779 3104247 8 136
1500834491.625892 34608001 1 2253302 2544223 130 352
1500834491.631579 34613690 0 2543815 3104281 42 160
1500834491.635925 34618230 1 2253288 2544239 109 345
1500834491.638792 34620830 0 2543785 3104312 12 180
1500834491.645993 34627969 0 2543815 3104368 40 222
1500834491.647182 34628460 1 2253299 2544241 113 326
1500834491.652883 34635108 0 2543841 3104372 62 212
1500834491.656325 34638689 1 2253280 2544263 89 327
1500834491.660112 34642247 0 2543830 3104396 48 222
1500834491.666911 34648919 1 2253297 2544290 100 332
1500834491.668283 34649387 0 2543825 3104414 41 225
1500834491.674304 34656526 0 2543841 3104419 54 216
1500834491.676986 34659148 1 2253303 2544302 100 323
1500834491.681358 34663665 0 2543828 3104398 39 183
1500834491.686972 34669379 1 2253306 2544341 97 340
1500834491.688467 34670804 0 2543824 3104403 33 177
1500834491.695596 34677944 0 2543806 3104364 15 130
1500834491.697208 34679610 1 2253318 2544374 103 350
1500834491.702730 34685083 0 2543806 3104319 15 80
1500834491.707461 34689840 1 2253328 2544400 106 353
1500834491.709860 34692222 0 2543789 3104308 -1 65
1500834491.717037 34699361 0 2543787 3104306 -2 60
1500834491.718313 34700070 1 2253361 2544434 131 363
1500834491.724106 34706500 0 2543786 3104316 -2 66
1500834491.727998 34710300 1 2253371 2544461 133 366
1500834491.731057 34713639 0 2543803 3104328 15 74
1500834491.738115 34720531 1 2253385 2544494 138 375
1500834491.739399 34720778 0 2543795 3104385 7 123
1500834491.745431 34727918 0 2543817 3104409 28 138
1500834491.748186 34730761 1 2253388 2544509 133 366
1500834491.752693 34735057 0 2543826 3104400 35 121
1500834491.758354 34740991 1 2253409 2544511 145 345
1500834491.759893 34742197 0 2543819 3104480 27 189
1500834491.766729 34749336 0 2543839 3104500 45 196
1500834491.768539 34751221 1 2253386 2544525 115 337
1500834491.773864 34756476 0 2543887 3104505 88 189
1500834491.778860 34761451 1 2253364 2544490 88 284
1500834491.780921 34763615 0 2543841 3104530 40 201
1500834491.788162 34770755 0 2543837 3104538 34 196
1500834491.789534 34771683 1 2253379 2544488 97 265
1500834491.795323 34777895 0 2543860 3104554 54 199
1500834491.801049 34781913 1 2253333 2544475 48 237
1500834491.802727 34785034 0 2543834 3104498 27 135
1500834491.809805 34792144 1 2253321 2544452 34 201
1500834491.810820 34792174 0 2543851 3104529 42 156
1500834491.816623 34799313 0 2543835 3104528 25 146
1500834491.819661 34802374 1 2253325 2544428 36 166
1500834491.823811 34806453 0 2543862 3104462 49 75
1500834491.829784 34812606 1 2253330 2544411 39 140
1500834491.831254 34813592 0 2543839 3104470 25 78
1500834491.837860 34820732 0 2543804 3104444 -9 49
1500834491.839985 34822836 1 2253314 2544406 22 127
1500834491.845046 34827871 0 2543847 3104400 32 5
1500834491.850150 34833067 1 2253299 2544415 7 128
1500834491.852161 34835011 0 2543780 3104318 -32 -72
1500834491.859193 34842150 0 2543753 3104229 -55 -150
1500834491.860677 34843296 1 2253307 2544341 15 51
1500834491.866516 34849290 0 2543741 3104121 -62 -241
1500834491.870705 34853526 1 2253269 2544272 -21 -16
1500834491.873621 34856429 0 2543667 3104011 -127 -329
1500834491.880720 34863567 0 2543645 3103911 -139 -402
1500834491.882168 34863756 1 2253250 2544217 -37 -66
1500834491.887844 34870707 0 2543606 3103790 -166 -490
1500834491.891086 34873986 1 2253238 2544154 -45 -120
1500834491.895059 34877845 0 2543621 3103671 -141 -570
1500834491.901351 34884215 1 2253198 2544059 -79 -201
1500834491.902701 34884984 0 2543556 3103556 -193 -642
1500834491.909100 34892123 0 2543478 3103428 -254 -721
1500834491.911333 34894444 1 2253168 2543987 -102 -255
1500834491.916373 34899262 0 2543496 3103294 -221 -801
1500834491.921593 34904674 1 2253134 2543873 -127 -345
1500834491.923315 34906401 0 2543448 3103230 -252 -810
1500834491.930528 34913541 0 2543421 3103147 -261 -837
1500834491.931996 34914904 1 2253099 2543807 -151 -385
1500834491.937756 34920681 0 2543392 3103078 -271 -849
1500834491.941969 34925135 1 2253057 2543735 -180 -428
1500834491.944761 34927821 0 2543374 3103019 -270 -851
1500834491.951935 34934961 0 2543359 3102995 -267 -820
1500834491.953432 34935365 1 2253040 2543663 -184 -468
1500834491.959046 34942101 0 2543371 3103018 -239 -747
1500834491.962468 34945596 1 2253040 2543624 -172 -475
1500834491.966265 34949241 0 2543409 3102997 -188 -720
1500834491.972654 34955826 1 2253019 2543593 -180 -474
1500834491.974105 34956381 0 2543385 3103002 -198 -670
1500834491.980343 34963520 0 2543360 3103046 -209 -586
1500834491.983020 34966056 1 2253011 2543565 -176 -470
1500834491.987595 34970660 0 2543380 3103045 -177 -550
1500834491.993082 34976286 1 2253012 2543534 -164 -469
1500834491.994673 34977799 0 2543387 3103106 -159 -458
1500834492.001604 34984939 0 2543396 3103129 -140 -407
1500834492.003191 34986514 1 2252994 2543524 -170 -449
1500834492.008966 34992078 0 2543430 3103138 -99 -373
1500834492.013370 34996744 1 2253017 2543511 -137 -433
1500834492.016124 34999216 0 2543410 3103163 -111 -326
1500834492.023174 35006356 0 2543399 3103183 -114 -286
1500834492.024600 35006973 1 2253024 2543510 -121 -406
1500834492.030204 35013495 0 2543421 3103183 -86 -268
1500834492.033881 35017202 1 2253011 2543526 -125 -365
1500834492.037250 35020634 0 2543416 3103183 -85 -251
1500834492.044085 35027430 1 2252999 2543517 -128 -350
1500834492.045609 35027773 0 2543417 3103193 -78 -225
1500834492.051745 35034912 0 2543433 3103204 -58 -200
1500834492.054376 35037659 1 2253024 2543527 -96 -318
1500834492.058740 35042051 0 2543440 3103215 -47 -177
1500834492.064520 35047888 1 2253005 2543499 -107 -324
1500834492.065857 35049190 0 2543426 3103271 -57 -113
1500834492.072991 35056329 0 2543445 3103323 -35 -57
1500834492.074819 35058118 1 2253012 2543525 -93 -279
1500834492.079887 35063469 0 2543495 3103384 15 4
1500834492.084873 35068348 1 2253018 2543530 -81 -256
1500834492.086987 35070609 0 2543469 3103412 -10 30
1500834492.094103 35077748 0 2543486 3103459 7 73
1500834492.095559 35078578 1 2253006 2543535 -87 -235
1500834492.101294 35084887 0 2543504 3103476 24 85
1500834492.105269 35088807 1 2253013 2543555 -75 -201
1500834492.108472 35092026 0 2543498 3103483 17 87
1500834492.115428 35099036 1 2253012 2543583 -71 -162
1500834492.116831 35099165 0 2543502 3103525 20 121
1500834492.122775 35106304 0 2543516 3103534 32 122
1500834492.125707 35109264 1 2253027 2543585 -52 -150
1500834492.129960 35113442 0 2543518 3103511 32 93
1500834492.135852 35119493 1 2253037 2543631 -39 -97
1500834492.137343 35120582 0 2543499 3103520 13 96
1500834492.144178 35127721 0 2543506 3103520 19 90
1500834492.146030 35129723 1 2253055 2543613 -19 -107
1500834492.151054 35134860 0 2543539 3103508 49 74
1500834492.156248 35139953 1 2253036 2543623 -35 -90
1500834492.158323 35142000 0 2543479 3103494 -10 57
1500834492.165497 35149140 0 2543470 3103485 -17 45
1500834492.167016 35150183 1 2253022 2543600 -45 -105
1500834492.172615 35156279 0 2543472 3103472 -14 30
1500834492.176683 35160413 1 2253026 2543609 -38 -90
1500834492.179663 35163419 0 2543467 3103436 -17 -5
1500834492.186867 35170558 0 2543476 3103469 -7 27
1500834492.188198 35170642 1 2253022 2543602 -39 -90
1500834492.193862 35177698 0 2543478 3103455 -4 13
1500834492.196979 35180872 1 2253033 2543618 -26 -69
1500834492.201010 35184837 0 2543516 3103468 32 25
1500834492.207414 35191102 1 2253039 2543645 -18 -39
1500834492.208502 35191977 0 2543473 3103507 -10 60
1500834492.215176 35199116 0 2543466 3103539 -15 87
1500834492.217384 35201332 1 2253038 2543666 -17 -16
1500834492.222353 35206256 0 2543534 3103559 50 101
1500834492.227605 35211563 1 2253048 2543700 -6 17
1500834492.229464 35213395 0 2543520 3103643 34 174
1500834492.236630 35220535 0 2543509 3103685 22 203
1500834492.237931 35221795 1 2253073 2543721 18 36
1500834492.243772 35227675 0 2543561 3103733 70 236
1500834492.248055 35232026 1 2253050 2543734 -4 46
1500834492.250863 35234815 0 2543554 3103767 60 254
1500834492.257997 35241954 0 2543558 3103827 60 295
1500834492.259336 35242256 1 2253070 2543743 15 52
1500834492.265045 35249094 0 2543578 3103825 75 275
1500834492.268257 35252486 1 2253075 2543762 19 67
1500834492.272313 35256234 0 2543622 3103821 112 255
1500834492.278588 35262717 1 2253064 2543771 8 72
1500834492.280125 35263373 0 2543572 3103793 59 213
1500834492.286411 35270513 0 2543573 3103772 57 180
1500834492.288654 35272948 1 2253082 2543791 25 87
1500834492.293581 35277652 0 2543565 3103739 46 138
1500834492.299034 35283178 1 2253086 2543809 28 99
1500834492.300577 35284791 0 2543526 3103751 7 141
1500834492.307656 35291931 0 2543519 3103722 0 105
1500834492.309064 35293408 1 2253116 2543866 55 147
1500834492.314884 35299070 0 2543546 3103740 26 116
1500834492.319386 35303638 1 2253105 2543898 42 168
1500834492.321882 35306210 0 2543527 3103797 7 163
1500834492.329174 35313349 0 2543559 3103848 37 201
1500834492.330491 35313869 1 2253134 2543910 67 169
1500834492.336159 35320488 0 2543562 3103876 38 215
1500834492.339676 35324098 1 2253117 2543938 47 185
1500834492.343319 35327628 0 2543580 3103936 53 258
1500834492.350022 35334327 1 2253120 2543938 47 174
1500834492.351478 35334767 0 2543575 3103976 45 280
1500834492.357546 35341906 0 2543598 3104023 64 307
1500834492.360100 35344556 1 2253120 2543953 45 178
1500834492.364660 35349045 0 2543601 3103994 63 261
1500834492.370233 35354787 1 2253118 2543977 41 190
1500834492.371993 35356184 0 2543602 3104023 60 272
1500834492.378990 35363323 0 2543596 3104003 51 237
1500834492.380524 35365016 1 2253170 2544034 88 232
1500834492.386190 35370462 0 2543618 3103951 69 174
1500834492.390711 35375246 1 2253164 2544048 77 231
1500834492.393093 35377601 0 2543573 3103958 23 170
1500834492.400285 35384740 0 2543567 3103951 16 153
1500834492.401479 35385476 1 2253170 2544066 78 234
1500834492.407404 35391879 0 2543568 3103940 16 134
1500834492.411127 35395706 1 2253164 2544114 68 265
1500834492.414532 35399018 0 2543567 3103945 15 131
1500834492.421355 35405936 1 2253174 2544130 74 264
1500834492.422703 35406157 0 2543566 3103968 14 145
1500834492.431221 35413295 0 2543592 3103987 38 154
1500834492.432403 35416166 1 2253171 2544139 67 256
1500834492.435810 35420433 0 2543596 3103987 40 145
1500834492.441911 35426396 1 2253173 2544155 65 255
1500834492.443199 35427572 0 2543588 3104022 30 169
1500834492.450085 35434711 0 2543601 3104063 41 197
